code	location	product_ean	store_name
TZ	Africa/Dar_es_Salaam	4441359906180	Mvomero
BR	America/Sao_Paulo	6274651590249	Valinhos
RO	Europe/Bucharest	8179873651502	Sector 6
NZ	Pacific/Auckland	8138580257377	Gisborne
IN	Asia/Kolkata	3170739825360	Sheoganj
GB	Europe/London	0405825318079	Aberdeen
US	America/Chicago	0389461913372	Greenville
SD	Africa/Khartoum	7577228282677	Ar Ruseris
UA	Europe/Zaporozhye	2244532688451	Polohy
LY	Africa/Tripoli	9497986012225	Ghat
US	America/Denver	3936360128436	Ken Caryl
US	America/New_York	3684416024712	Malden
GB	Europe/London	2784495348226	Rhosllanerchrugog
DE	Europe/Berlin	8157239032615	Zeitz
TR	Europe/Istanbul	1182676993035	Silvan
US	America/Los_Angeles	2629042692165	Indio
US	America/Los_Angeles	6320147289163	Claremont
CA	America/Halifax	7847341464541	Charlottetown
DE	Europe/Berlin	3545093763205	Karben
MX	America/Mexico_City	9203045630985	Salvatierra
BE	Europe/Brussels	5810856011281	Houthalen
RU	Europe/Moscow	1205512708287	Gudermes
ID	Asia/Makassar	1778991498296	Majene
MY	Asia/Kuala_Lumpur	2225489153957	Kampung Ayer Molek
MA	Africa/Casablanca	2738416026601	Temara
CN	Asia/Shanghai	9902957993514	Hengshui
CN	Asia/Shanghai	0502539194637	Yanliang
DE	Europe/Berlin	3007580055564	Eppingen
CI	Africa/Abidjan	8820876661516	Bonoua
VN	Asia/Ho_Chi_Minh	4866982543869	Sa Dec
MX	America/Mexico_City	1957989625825	Jocotepec
BR	America/Sao_Paulo	0500434295107	Buri
IT	Europe/Rome	0804589278856	Cordenons
UA	Europe/Kiev	0805004168677	Zvenihorodka
LT	Europe/Vilnius	8450607154903	Ukmerge
KR	Asia/Seoul	8477423227635	Sinhyeon
DE	Europe/Berlin	2504224793765	Hermsdorf
DE	Europe/Berlin	4115168951890	Walsrode
PL	Europe/Warsaw	3789802009059	Brzeg
TZ	Africa/Dar_es_Salaam	6909824790576	Nyangao
FR	Europe/Paris	5292702030729	Rueil-Malmaison
US	America/Chicago	5774221451006	Lino Lakes
UA	Europe/Kiev	6248608533481	Shepetivka
ES	Europe/Madrid	6107055214384	Leioa
GB	Europe/London	1041207269707	Viewpark
TR	Europe/Istanbul	3323376237205	Silvan
MX	America/Mexico_City	2790719294057	Zacoalco de Torres
DE	Europe/Berlin	0074402651504	Ehingen
IN	Asia/Kolkata	1661332066585	Deoli
CA	America/Vancouver	4388076163963	Kelowna
KZ	Asia/Qyzylorda	9809435898326	Kyzylorda
PK	Asia/Karachi	3428762338969	Bhit Shah
US	America/Chicago	7272840731243	Shreveport
DE	Europe/Berlin	5280813971772	Barmbek-Nord
CO	America/Bogota	5080883039453	Villa del Rosario
RU	Europe/Moscow	0092610394457	Dyat’kovo
IN	Asia/Kolkata	7719202394864	Parola
AU	Australia/Melbourne	5511153288962	Wheelers Hill
PT	Atlantic/Azores	8915759276236	Ponta Delgada
NL	Europe/Amsterdam	9723986687676	Oldenzaal
EC	America/Guayaquil	0880681405390	Milagro
RU	Europe/Moscow	3179192135146	Solntsevo
US	America/Chicago	3349089252816	Independence
PK	Asia/Karachi	7635468989890	Hasilpur
BR	America/Bahia	6101588844155	Tucano
CA	America/Vancouver	0805894386830	Kelowna
IN	Asia/Kolkata	8124010259004	Gingee
JP	Asia/Tokyo	1567859299430	Suzaka
BR	America/Sao_Paulo	1384994316323	Guapimirim
IT	Europe/Rome	1301916302615	Castelfranco Emilia
RW	Africa/Kigali	6561082808921	Rwamagana
IN	Asia/Kolkata	9323454505596	Gorakhpur
NZ	Pacific/Auckland	7030607931028	Timaru
US	America/Indiana/Indianapolis	7029371492439	Greenfield
US	America/New_York	6751499916443	Clermont
UA	Europe/Kiev	5423408439060	Nova Kakhovka
PK	Asia/Karachi	6851850732795	Mianwali
MX	America/Mexico_City	4126091444694	Contla
DE	Europe/Berlin	9460905265613	Reutlingen
PE	America/Lima	7479882083440	Chosica
CN	Asia/Shanghai	6165550787802	Boli
US	America/New_York	9851439662168	Covington
RU	Asia/Yakutsk	6840907620949	Aykhal
KH	Asia/Phnom_Penh	2225244143179	Paoy Paet
PL	Europe/Warsaw	8172074528666	Jaworzno
US	America/Chicago	0639791505533	San Juan
US	America/Los_Angeles	1451106509420	Redding
JP	Asia/Tokyo	2843605882194	Toyokawa
US	America/Chicago	0372038296718	Columbia Heights
IT	Europe/Rome	4421518205538	Villabate
FR	Europe/Paris	5091104938998	Lons-le-Saunier
GB	Europe/London	8710077147219	Rhosllanerchrugog
TZ	Africa/Dar_es_Salaam	5395408500265	Nyangao
CD	Africa/Lubumbashi	1369974905971	Beni
US	America/Chicago	9101713860118	Coralville
US	America/New_York	9307272775768	Collinwood
IN	Asia/Kolkata	4040110149547	Haldwani
BG	Europe/Sofia	5102222029786	Aytos
ID	Asia/Jakarta	4227185044209	Pameungpeuk
US	America/Los_Angeles	8556720969018	Keizer
US	America/New_York	7711031331393	Middle River
MX	America/Mazatlan	9769308890003	Acaponeta
TR	Europe/Istanbul	3641383366016	Serinhisar
JP	Asia/Tokyo	4094609521840	Motomachi
LY	Africa/Tripoli	2157530341405	Ghat
US	America/New_York	4744838531782	Boston
US	America/New_York	8285531689814	Fayetteville
RU	Europe/Moscow	2820895920102	Nizhniy Lomov
RU	Asia/Novokuznetsk	4259225715114	Yashkino
ET	Africa/Addis_Ababa	2028061110870	Arba Minch
GB	Europe/London	8958298274615	Surbiton
PK	Asia/Karachi	0775137670302	Jhol
BR	America/Sao_Paulo	7899371911069	Iturama
GH	Africa/Accra	8263477576955	Bibiani
GH	Africa/Accra	6246676438264	Bibiani
US	America/Chicago	1504374787509	Schererville
AM	Asia/Yerevan	6898064243389	Hrazdan
FR	Europe/Paris	1962487943531	Sceaux
DE	Europe/Berlin	0253401092833	Radevormwald
TH	Asia/Bangkok	9911868516958	Roi Et
GB	Europe/London	2303526997587	Lymington
GB	Europe/London	4280736341912	Inverness
GB	Europe/London	1440114492213	Gainsborough
JP	Asia/Tokyo	7710397948559	Toba
RU	Europe/Moscow	8600450754724	Valday
US	America/Detroit	2514001714869	Canton
MG	Indian/Antananarivo	0848498615067	Antanifotsy
CO	America/Bogota	9073244103982	Buenaventura
MY	Asia/Kuala_Lumpur	8684944170245	Teluk Intan
CU	America/Havana	6425962150503	Corralillo
US	America/New_York	0330954209441	Stockbridge
PH	Asia/Manila	1103026100545	Recodo
US	America/Los_Angeles	7793251735458	Watsonville
BE	Europe/Brussels	9531894311213	Temse
FR	Europe/Paris	9215105086441	Rueil-Malmaison
DE	Europe/Berlin	1618896336623	Ehingen
KR	Asia/Seoul	9988019615532	Sinhyeon
JP	Asia/Tokyo	4129961129554	Iwade
AZ	Asia/Baku	6633074443738	Qazax
MX	America/Mexico_City	8247240775318	Guanajuato
PK	Asia/Karachi	0194269073940	Khairpur Mir’s
CZ	Europe/Prague	1334408394508	Most
FI	Europe/Helsinki	6745169074564	Kallio
US	America/New_York	8873793646647	Lakewood
VE	America/Caracas	2400861831634	Ciudad Guayana
US	America/Los_Angeles	9549756697474	Keizer
US	America/New_York	6461717197614	Belle Glade
ES	Europe/Madrid	1803614914904	San Juan de Aznalfarache
BR	America/Sao_Paulo	7892549347714	Esmeraldas
IT	Europe/Rome	6328108962209	Campobasso
KR	Asia/Seoul	1070707489834	Hongseong
KR	Asia/Seoul	0188344711155	T’aebaek
LY	Africa/Tripoli	4189962007695	Ajdabiya
RU	Europe/Moscow	1507154460159	Tver
DZ	Africa/Algiers	7904739010848	Cheraga
IN	Asia/Kolkata	9941897076871	Adra
PK	Asia/Karachi	4231167723686	Alipur
SE	Europe/Stockholm	4726131142742	Boo
AU	Australia/Melbourne	8028346387731	Wheelers Hill
BR	America/Sao_Paulo	6443360498645	Miracema
TH	Asia/Bangkok	4443909049705	Tak Bai
MG	Indian/Antananarivo	0513473322970	Ikalamavony
DE	Europe/Berlin	4638235571451	Eppingen
US	America/New_York	4976618279724	Milledgeville
DE	Europe/Berlin	7465798216966	Memmingen
US	America/New_York	0844930251978	Rosedale
PE	America/Lima	2075128150980	Yunguyo
JP	Asia/Tokyo	6206398288998	Nonoichi
PL	Europe/Warsaw	1607776038139	Ustka
IN	Asia/Kolkata	8134580824106	Alwaye
KZ	Asia/Almaty	5805647827646	Zaysan
BE	Europe/Brussels	1966901674681	Houthalen
CD	Africa/Lubumbashi	3603458611049	Kamina
US	America/New_York	6383215486888	New Canaan
NL	Europe/Amsterdam	2433648250410	Zeist
AU	Australia/Sydney	2145115203576	Strathfield
HT	America/Port-au-Prince	7707068392766	Thomazeau
US	America/New_York	3524349027384	Nutley
DE	Europe/Berlin	6239538401971	Halstenbek
US	America/New_York	9319329732440	Palm Valley
NG	Africa/Lagos	2537028214426	Ilesa
US	America/Chicago	9684249788915	Jackson
JP	Asia/Tokyo	7539229354180	Iwade
US	America/Los_Angeles	1106620944072	San Gabriel
BR	America/Cuiaba	9953025097689	Nova Xavantina
AU	Australia/Sydney	2307908187580	Baulkham Hills
DE	Europe/Berlin	1001356722546	Halstenbek
TZ	Africa/Dar_es_Salaam	9221273499785	Usagara
US	America/New_York	2629971655064	Brighton Beach
PL	Europe/Warsaw	5797244154945	Ustka
RU	Europe/Moscow	5556624116030	Valday
US	America/Los_Angeles	5454726067208	San Gabriel
US	America/Los_Angeles	1514246869455	American Canyon
MX	America/Mexico_City	2774710689005	Acayucan
CN	Asia/Urumqi	4876875921667	Hoxtolgay
AR	America/Argentina/Cordoba	4120044186624	Esperanza
LK	Asia/Colombo	2498904708890	Hendala
PK	Asia/Karachi	0989915825772	Sillanwali
ID	Asia/Jakarta	2810715805337	Cibinong
GB	Europe/London	1280135219693	Newbury
GB	Europe/London	7014271989189	Lower Earley
CR	America/Costa_Rica	8039065127485	San Rafael
IT	Europe/Rome	8865629255277	Francavilla Fontana
DZ	Africa/Algiers	0106969529207	Beni Douala
US	America/Chicago	2521243358416	West Des Moines
BY	Europe/Minsk	8630403258146	Vitebsk
JP	Asia/Tokyo	0602101835071	Motomachi
GB	Europe/London	1768739493256	Strood
US	America/New_York	7615193976563	Venice
PK	Asia/Karachi	9162974019813	Daud Khel
CN	Asia/Shanghai	4157024424438	Ulanhot
DE	Europe/Berlin	8257894304574	Bretten
TR	Europe/Istanbul	4557813176171	Aksaray
KE	Africa/Nairobi	7747546003364	Busia
DZ	Africa/Algiers	1615480969168	Thenia
US	America/New_York	1596179914280	Brunswick
IN	Asia/Kolkata	5243848480121	Sheoganj
CN	Asia/Shanghai	7843416426780	Jiangyan
ES	Atlantic/Canary	0463520084743	Maspalomas
US	America/New_York	9253293073393	Massapequa
GB	Europe/London	8773476438739	Poulton-le-Fylde
CO	America/Bogota	9408491347702	Honda
TH	Asia/Bangkok	2205605419174	Nakhon Si Thammarat
AR	America/Argentina/Buenos_Aires	8491957382448	Chacabuco
GH	Africa/Accra	7190209618458	Mampong
DE	Europe/Berlin	8939740067306	Friedberg
MX	America/Mexico_City	2169852360170	Oaxaca
DE	Europe/Berlin	1361369517400	Oschatz
SY	Asia/Damascus	2913007055035	Tadmur
TR	Europe/Istanbul	7873510809387	Bergama
IT	Europe/Rome	8493776947617	Volla
IN	Asia/Kolkata	4726508556493	Malaut
HR	Europe/Zagreb	8240785040644	Split
IN	Asia/Kolkata	8261798682737	Kalavoor
IN	Asia/Kolkata	3674623310524	Diamond Harbour
CU	America/Havana	9351870132737	Boyeros
IN	Asia/Kolkata	9339415032032	Meerut
RU	Europe/Moscow	5963385069732	Stupino
ID	Asia/Jakarta	6790029114645	Labuhan Deli
IE	Europe/Dublin	8556454495623	An Muileann gCearr
NL	Europe/Amsterdam	1887507898526	Tongelre
RU	Europe/Moscow	5724098102839	Naro-Fominsk
NZ	Pacific/Auckland	0037272502246	Timaru
DE	Europe/Berlin	3203133272512	Halstenbek
CN	Asia/Shanghai	1555179022852	Longgang
ES	Europe/Madrid	3923741563993	Tudela
US	America/Detroit	1300746317387	Port Huron
US	America/Chicago	1684428310683	Brentwood Estates
CZ	Europe/Prague	6868694212420	Most
RU	Asia/Yakutsk	4748566004167	Aykhal
DE	Europe/Berlin	4020715220780	Karben
JP	Asia/Tokyo	9033264405398	Shimotoda
NA	Africa/Windhoek	4567770419396	Okahandja
US	America/New_York	6581905734084	Far Rockaway
TR	Europe/Istanbul	8163236814390	Yakuplu
RU	Asia/Irkutsk	9980026409739	Ulan-Ude
BD	Asia/Dhaka	0007465440709	Kushtia
US	America/New_York	5303835515189	Woodbridge
BR	America/Sao_Paulo	1724125777898	Iturama
NZ	Pacific/Auckland	3943828295760	Timaru
ID	Asia/Jakarta	6381822237404	Randudongkal
US	America/Chicago	3506632328835	New City
FR	Europe/Paris	4178939848799	Pamiers
JP	Asia/Tokyo	1662678479947	Inawashiro
RU	Europe/Moscow	7713033912501	Volokolamsk
BY	Europe/Minsk	2235713084896	Vitebsk
BR	America/Sao_Paulo	3920319183478	Loanda
GH	Africa/Accra	1036606365877	Mampong
US	America/New_York	3805804329459	Waterbury
PH	Asia/Manila	9419165441510	Maasin
RU	Asia/Yekaterinburg	9411103288607	Lesnoy
EE	Europe/Tallinn	1173975177554	Narva
CN	Asia/Shanghai	8816134167463	Pucheng
ES	Europe/Madrid	4735795776873	Novelda
LR	Africa/Monrovia	9761262713282	New Yekepa
MG	Indian/Antananarivo	4375989528309	Sakaraha
CA	America/Toronto	1177460204718	Norfolk County
RU	Europe/Moscow	6116131190085	Kovylkino
US	America/New_York	6484807453452	Bridgeport
IT	Europe/Rome	7380057862497	Bisceglie
CO	America/Bogota	7641971749852	Andes
JP	Asia/Tokyo	9815536270497	Toyokawa
CN	Asia/Shanghai	4515888834419	Zhuangyuan
PT	Europe/Lisbon	4814417492985	Carnaxide
PT	Europe/Lisbon	6507350079259	Albufeira
BE	Europe/Brussels	2706655146046	Gembloux
ID	Asia/Makassar	4578145691996	Majene
PH	Asia/Manila	9131559885624	Masbate
US	America/Los_Angeles	6341649606258	San Gabriel
BE	Europe/Brussels	8097414684010	Gembloux
US	America/New_York	8993658197869	Middletown
IE	Europe/Dublin	8780913223131	Athlone
US	America/Los_Angeles	6612657224605	Santa Maria
US	America/Chicago	6462351331815	Columbia Heights
HT	America/Port-au-Prince	7364517878037	Thomazeau
US	America/New_York	9981553448406	Milledgeville
DZ	Africa/Algiers	3972527026641	Thenia
PH	Asia/Manila	5703732224045	Baliuag
UA	Europe/Kiev	2740001993489	Voznesensk
US	America/Chicago	5145298145615	Tupelo
GB	Europe/London	1001036678736	Brierley Hill
DE	Europe/Berlin	7667172446345	Landshut
FR	Europe/Paris	1338878181217	Saint-Genis-Laval
US	America/Chicago	2811053347503	Jackson
US	America/New_York	5994042150258	Malden
JP	Asia/Tokyo	0102817366949	Fujioka
DE	Europe/Berlin	8276296090700	Albstadt
BD	Asia/Dhaka	2197123184149	Kushtia
ES	Europe/Madrid	9315957142392	Caravaca
RU	Europe/Moscow	5323773419820	Valday
FR	Europe/Paris	8058887958558	Saint-Genis-Laval
IN	Asia/Kolkata	7929296426697	Barbil
IN	Asia/Kolkata	0846124762802	Sojat
UA	Europe/Kiev	8369834047219	Hlukhiv
NL	Europe/Amsterdam	2317298335768	Zeist
DE	Europe/Berlin	3565931515902	Bensheim
US	America/New_York	4941256067453	Fitchburg
RU	Europe/Moscow	0413681673652	Malakhovka
IN	Asia/Kolkata	5695127358810	Tiruppuvanam
PK	Asia/Karachi	1269711570397	Mianwali
IN	Asia/Kolkata	6759824749469	Periyakulam
FR	Europe/Paris	5200859227718	Pamiers
DE	Europe/Berlin	7781137967475	Aschaffenburg
ES	Europe/Madrid	3933016541106	Gandia
US	America/Chicago	0174597706956	Vestavia Hills
MG	Indian/Antananarivo	4111589992351	Antanifotsy
UA	Europe/Kiev	2931507227592	Hlukhiv
US	Pacific/Honolulu	4102993778181	Kahului
GB	Europe/London	8095058482375	Penzance
PK	Asia/Karachi	8085136379994	Hasilpur
IN	Asia/Kolkata	3701074176116	Uran
ES	Europe/Madrid	4222957309012	Cardedeu
IT	Europe/Rome	7660557688477	Tortona
RU	Europe/Moscow	6594827232545	Gudermes
NG	Africa/Lagos	6172708643804	Lagos
RU	Europe/Moscow	3018930591038	Bavly
US	America/New_York	9132569002483	Middle River
PH	Asia/Manila	9884245378695	San Jose
AF	Asia/Kabul	9025047774715	Sar-e Pul
NI	America/Managua	3049581593379	Jinotepe
RU	Europe/Moscow	9963808962851	Kolomyagi
US	America/New_York	9844058516936	Covington
IN	Asia/Kolkata	2105762107597	Gingee
GB	Europe/London	4298210973955	Southsea
CM	Africa/Douala	3352714780127	Mbalmayo
PK	Asia/Karachi	6613810192540	Sangla Hill
UA	Europe/Kiev	6144333201513	Voznesensk
GB	Europe/London	0646603444355	Barnet
GB	Europe/London	2752540758641	Leyland
RU	Europe/Moscow	0095235325240	Bogoroditsk
US	America/New_York	7388998797557	Sicklerville
US	America/Chicago	8050069094498	Ada
US	America/New_York	4393718502123	Waterbury
BG	Europe/Sofia	7679653103234	Smolyan
GB	Europe/London	2088523594693	Southsea
JP	Asia/Tokyo	0866841444324	Motomachi
US	America/New_York	0981715054611	Covington
US	America/Los_Angeles	0814430403221	Redding
IN	Asia/Kolkata	2000335295483	Kenda
CN	Asia/Shanghai	7692498046917	Taozhuang
UA	Europe/Kiev	8699696263244	Krasyliv
CO	America/Bogota	6088730116226	Andes
US	America/Denver	1924356657758	Aurora
CN	Asia/Shanghai	8528167383207	Pingyi
CA	America/Vancouver	8662926386181	Kelowna
BR	America/Sao_Paulo	8843713649768	Valinhos
TH	Asia/Bangkok	1443763333098	Phanat Nikhom
NL	Europe/Amsterdam	6737841433240	Tongelre
US	America/Los_Angeles	5391656922408	Mira Mesa
NL	Europe/Amsterdam	5076909297273	Hoogezand
ME	Europe/Podgorica	9452128417405	Budva
BE	Europe/Brussels	4408474767607	Mouscron
US	America/New_York	3174771843023	Sicklerville
DE	Europe/Berlin	6692065304991	Rudolstadt
RS	Europe/Belgrade	6767795982006	Sremska Mitrovica
TH	Asia/Bangkok	9521570090280	Yasothon
LR	Africa/Monrovia	2198342918300	New Yekepa
DZ	Africa/Algiers	3046726057222	Beni Douala
RU	Europe/Moscow	5766144616808	Arzamas
ID	Asia/Makassar	3861946810477	Balikpapan
US	America/Los_Angeles	1524802369701	Davis
RU	Asia/Krasnoyarsk	6253002221261	Lesosibirsk
AR	America/Argentina/Cordoba	0510839301419	Esperanza
US	America/Chicago	1814608947907	Copperas Cove
US	America/Los_Angeles	5939510821872	Bryn Mawr-Skyway
NI	America/Managua	9201173388617	Jinotepe
ES	Europe/Madrid	8288980319165	Caravaca
DE	Europe/Berlin	1764596135353	Zeitz
LK	Asia/Colombo	4388456707855	Hendala
CN	Asia/Shanghai	5664668558218	Pucheng
GB	Europe/London	1375257776800	Rhosllanerchrugog
US	America/New_York	8076197839022	Mechanicsville
IN	Asia/Kolkata	2748505384604	Jashpurnagar
IQ	Asia/Baghdad	8735651094475	Karbala
TR	Europe/Istanbul	6443719621267	Yakuplu
US	America/Menominee	7858345176569	Iron River
LY	Africa/Tripoli	0319341031957	Ajdabiya
GB	Europe/London	5113606448451	Gainsborough
CO	America/Bogota	1295978529786	El Copey
GB	Europe/London	6714644008981	Strood
IN	Asia/Kolkata	9393599907722	Kheda
US	America/New_York	6839694022258	Punta Gorda Isles
US	America/Los_Angeles	3700483726424	Norco
US	America/New_York	4759351788759	Dublin
RU	Asia/Yekaterinburg	2121354489483	Saraktash
US	America/Los_Angeles	7346968386248	Aloha
PK	Asia/Karachi	5205890371642	Sangla Hill
JP	Asia/Tokyo	0803041640507	Inawashiro
US	America/Los_Angeles	0896915082992	Camarillo
CA	America/Glace_Bay	2933240167982	Sydney
RU	Europe/Moscow	8234131619578	Bogoroditsk
JP	Asia/Tokyo	9845956654607	Yao
FR	Europe/Paris	4098949206467	Ajaccio
RU	Asia/Yekaterinburg	8438790296488	Tavda
BR	America/Recife	8260221203617	Catende
GB	Europe/London	5331260122269	Leyland
FR	Europe/Paris	0999274166652	Pamiers
IL	Asia/Jerusalem	2260548660113	Rahat
CU	America/Havana	0246933135994	Varadero
SY	Asia/Damascus	8864442505125	Tadmur
IT	Europe/Rome	1429632050198	Volla
TH	Asia/Bangkok	0966304015891	Kantharalak
PK	Asia/Karachi	9444080484731	Fazilpur
MA	Africa/Casablanca	0428495884002	Azrou
PK	Asia/Karachi	1052705466512	Jhol
FR	Europe/Paris	2225699288678	La Garenne-Colombes
FR	Europe/Paris	0096810743718	Herblay
US	America/New_York	2399767709713	Rutland
DE	Europe/Berlin	0851337357172	Memmingen
MX	America/Mexico_City	9336123321007	Zacoalco de Torres
ID	Asia/Jakarta	2940665062228	Kediri
TZ	Africa/Dar_es_Salaam	0628785440073	Same
SY	Asia/Damascus	4770944831430	Binnish
IR	Asia/Tehran	1304458526778	Darreh Shahr
PK	Asia/Karachi	0396749710721	Daud Khel
RU	Europe/Moscow	5961362843467	Roslavl’
US	America/Chicago	6022473719702	Rolla
NI	America/Managua	9718914054255	Somoto
IT	Europe/Rome	4168767673267	Mesagne
RU	Europe/Moscow	5394244184547	Volokolamsk
KZ	Asia/Almaty	8203478966942	Zaysan
IN	Asia/Kolkata	7485952987358	Dharmapuri
CN	Asia/Shanghai	9490585980599	Licheng
JP	Asia/Tokyo	5179472938168	Toyokawa
RU	Europe/Moscow	3272851680510	Buynaksk
NG	Africa/Lagos	4271324442074	Gaya
IN	Asia/Kolkata	8765716458164	Puducherry
LT	Europe/Vilnius	6787303978963	Alytus
ID	Asia/Jakarta	9044787925072	Simpang
BR	America/Sao_Paulo	7811806188181	Itaperuna
RU	Asia/Yekaterinburg	7874556879907	Izluchinsk
ZA	Africa/Johannesburg	4839017254283	Vryheid
GE	Asia/Tbilisi	5975881007002	Kobuleti
PH	Asia/Manila	7622648370289	Tupi
US	America/Chicago	0142021715720	Pleasant Prairie
CA	America/Toronto	4037539622249	Sainte-Catherine
CA	America/Toronto	9727618969635	Norfolk County
IN	Asia/Kolkata	0972854407918	Kheda
CO	America/Bogota	6486968406360	San Carlos
MA	Africa/Casablanca	7295551385741	Temara
US	America/Chicago	4525018014383	Coralville
US	America/Chicago	9417806835018	Hutto
FR	Europe/Paris	8885286994753	Saint-Omer
IR	Asia/Tehran	6190104797976	Darreh Shahr
PT	Europe/Lisbon	4218760095044	Carnaxide
IT	Europe/Rome	3152515956277	Somma Vesuviana
LT	Europe/Vilnius	7207857752295	Alytus
VE	America/Caracas	3033294357793	Ciudad Guayana
BR	America/Manaus	1441513526158	Itacoatiara
KR	Asia/Seoul	7076969627650	Eisen
GB	Europe/London	9737031322115	Rhosllanerchrugog
CA	America/Toronto	0141505171090	Pointe-Claire
US	America/New_York	1663163652913	Fitchburg
BR	America/Bahia	9665966582291	Muritiba
ID	Asia/Jakarta	1372597024783	Sukabumi
FR	Europe/Paris	5112472909905	Bron
US	America/Los_Angeles	6805758123544	South Whittier
TN	Africa/Tunis	2546367668760	El Alia
CA	America/Edmonton	1136581894222	Sherwood Park
IN	Asia/Kolkata	5067352157849	Barbil
IN	Asia/Kolkata	1268284232824	Kashipur
MM	Asia/Yangon	1573881026616	Dawei
JP	Asia/Tokyo	3004330890567	Iwade
IL	Asia/Jerusalem	2681809764225	Ramla
RO	Europe/Bucharest	7003153707133	Sector 6
ME	Europe/Podgorica	0107338391555	Budva
US	America/Indiana/Indianapolis	8427715946379	Greenfield
RU	Europe/Moscow	0654365908718	Krymsk
US	America/Chicago	0880105232014	Jackson
MY	Asia/Kuala_Lumpur	1121845728092	Batu Feringgi
GB	Europe/London	1121458850791	Hartley
US	America/New_York	4665891834774	Clermont
CN	Asia/Shanghai	0344817184707	Meizhou
US	America/New_York	9234583504773	Keene
DE	Europe/Berlin	9158906281700	Stade
PK	Asia/Karachi	9698097551881	Qadirpur Ran
DE	Europe/Berlin	4108738620517	Finnentrop
US	America/Los_Angeles	3897951596723	Keizer
ID	Asia/Makassar	5593982488140	Majene
